code,name,description,category,url,status
application/vnd.marlin.drm.license+xml,,,application,,active
application/vnd.marlin.drm.mdcf,,,application,,active
application/vnd.mason+json,,,application,,active
application/vnd.maxmind.maxmind-db,,,application,,active
application/vnd.mcd,,,application,,active
application/vnd.medcalcdata,,,application,,active
application/vnd.mediastation.cdkey,,,application,,active
application/vnd.meridian-slingshot,,,application,,active
application/vnd.MFER,,,application,,active
application/vnd.mfmp,,,application,,active
application/vnd.micro+json,,,application,,active
application/vnd.micrografx.flo,,,application,,active
application/vnd.micrografx.igx,,,application,,active
application/vnd.microsoft.portable-executable,,,application,,active
application/vnd.microsoft.windows.thumbnail-cache,,,application,,active
application/vnd.miele+json,,,application,,active
application/vnd.mif,,,application,,active
application/vnd.minisoft-hp3000-save,,,application,,active
application/vnd.mitsubishi.misty-guard.trustweb,,,application,,active
application/vnd.Mobius.DAF,,,application,,active
application/vnd.Mobius.DIS,,,application,,active
application/vnd.Mobius.MBK,,,application,,active
application/vnd.Mobius.MQY,,,application,,active
application/vnd.Mobius.MSL,,,application,,active
application/vnd.Mobius.PLC,,,application,,active
application/vnd.Mobius.TXF,,,application,,active
application/vnd.mophun.application,,,application,,active
application/vnd.mophun.certificate,,,application,,active
application/vnd.motorola.flexsuite,,,application,,active
application/vnd.motorola.flexsuite.adsi,,,application,,active
application/vnd.motorola.flexsuite.fis,,,application,,active
application/vnd.motorola.flexsuite.gotap,,,application,,active
application/vnd.motorola.flexsuite.kmr,,,application,,active
application/vnd.motorola.flexsuite.ttc,,,application,,active
application/vnd.motorola.flexsuite.wem,,,application,,active
application/vnd.motorola.iprm,,,application,,active
application/vnd.mozilla.xul+xml,,,application,,active
application/vnd.ms-artgalry,,,application,,active
application/vnd.ms-asf,,,application,,active
application/vnd.ms-cab-compressed,,,application,,active
application/vnd.ms-3mfdocument,,,application,,active
application/vnd.ms-excel,,,application,,active
application/vnd.ms-excel.addin.macroEnabled.12,,,application,,active
application/vnd.ms-excel.sheet.binary.macroEnabled.12,,,application,,active
application/vnd.ms-excel.sheet.macroEnabled.12,,,application,,active
application/vnd.ms-excel.template.macroEnabled.12,,,application,,active
application/vnd.ms-fontobject,,,application,,active
application/vnd.ms-htmlhelp,,,application,,active
application/vnd.ms-ims,,,application,,active
application/vnd.ms-lrm,,,application,,active
application/vnd.ms-office.activeX+xml,,,application,,active
application/vnd.ms-officetheme,,,application,,active
application/vnd.ms-playready.initiator+xml,,,application,,active
application/vnd.ms-powerpoint,,,application,,active
application/vnd.ms-powerpoint.addin.macroEnabled.12,,,application,,active
application/vnd.ms-powerpoint.presentation.macroEnabled.12,,,application,,active
application/vnd.ms-powerpoint.slide.macroEnabled.12,,,application,,active
application/vnd.ms-powerpoint.slideshow.macroEnabled.12,,,application,,active
application/vnd.ms-powerpoint.template.macroEnabled.12,,,application,,active
application/vnd.ms-PrintDeviceCapabilities+xml,,,application,,active
application/vnd.ms-PrintSchemaTicket+xml,,,application,,active
application/vnd.ms-project,,,application,,active
application/vnd.ms-tnef,,,application,,active
application/vnd.ms-windows.devicepairing,,,application,,active
application/vnd.ms-windows.nwprinting.oob,,,application,,active
application/vnd.ms-windows.printerpairing,,,application,,active
application/vnd.ms-windows.wsd.oob,,,application,,active
application/vnd.ms-wmdrm.lic-chlg-req,,,application,,active
application/vnd.ms-wmdrm.lic-resp,,,application,,active
application/vnd.ms-wmdrm.meter-chlg-req,,,application,,active
application/vnd.ms-wmdrm.meter-resp,,,application,,active
application/vnd.ms-word.document.macroEnabled.12,,,application,,active
application/vnd.ms-word.template.macroEnabled.12,,,application,,active
application/vnd.ms-works,,,application,,active
application/vnd.ms-wpl,,,application,,active
application/vnd.ms-xpsdocument,,,application,,active
application/vnd.msa-disk-image,,,application,,active
application/vnd.mseq,,,application,,active
application/vnd.msign,,,application,,active
application/vnd.multiad.creator,,,application,,active
application/vnd.multiad.creator.cif,,,application,,active
application/vnd.musician,,,application,,active
application/vnd.music-niff,,,application,,active
application/vnd.muvee.style,,,application,,active
application/vnd.mynfc,,,application,,active
application/vnd.ncd.control,,,application,,active
application/vnd.ncd.reference,,,application,,active
application/vnd.nearst.inv+json,,,application,,active
application/vnd.nervana,,,application,,active
application/vnd.netfpx,,,application,,active
application/vnd.neurolanguage.nlu,,,application,,active
application/vnd.nintendo.snes.rom,,,application,,active
application/vnd.nintendo.nitro.rom,,,application,,active
application/vnd.nitf,,,application,,active
application/vnd.noblenet-directory,,,application,,active
application/vnd.noblenet-sealer,,,application,,active
application/vnd.noblenet-web,,,application,,active
application/vnd.nokia.catalogs,,,application,,active
application/vnd.nokia.conml+wbxml,,,application,,active
application/vnd.nokia.conml+xml,,,application,,active
application/vnd.nokia.iptv.config+xml,,,application,,active
application/vnd.nokia.iSDS-radio-presets,,,application,,active
application/vnd.nokia.landmark+wbxml,,,application,,active
application/vnd.nokia.landmark+xml,,,application,,active
application/vnd.nokia.landmarkcollection+xml,,,application,,active
application/vnd.nokia.ncd,,,application,,active
application/vnd.nokia.n-gage.ac+xml,,,application,,active
application/vnd.nokia.n-gage.data,,,application,,active
application/vnd.nokia.n-gage.symbian.install,,,application,,withdrawn
application/vnd.nokia.pcd+wbxml,,,application,,active
application/vnd.nokia.pcd+xml,,,application,,active
application/vnd.nokia.radio-preset,,,application,,active
application/vnd.nokia.radio-presets,,,application,,active
application/vnd.novadigm.EDM,,,application,,active
application/vnd.novadigm.EDX,,,application,,active
application/vnd.novadigm.EXT,,,application,,active
application/vnd.ntt-local.content-share,,,application,,active
application/vnd.ntt-local.file-transfer,,,application,,active
application/vnd.ntt-local.ogw_remote-access,,,application,,active
application/vnd.ntt-local.sip-ta_remote,,,application,,active
application/vnd.ntt-local.sip-ta_tcp_stream,,,application,,active
application/vnd.oasis.opendocument.chart,,,application,,active
application/vnd.oasis.opendocument.chart-template,,,application,,active
application/vnd.oasis.opendocument.database,,,application,,active
application/vnd.oasis.opendocument.formula,,,application,,active
application/vnd.oasis.opendocument.formula-template,,,application,,active
application/vnd.oasis.opendocument.graphics,,,application,,active
application/vnd.oasis.opendocument.graphics-template,,,application,,active
application/vnd.oasis.opendocument.image,,,application,,active
application/vnd.oasis.opendocument.image-template,,,application,,active
application/vnd.oasis.opendocument.presentation,,,application,,active
application/vnd.oasis.opendocument.presentation-template,,,application,,active
application/vnd.oasis.opendocument.spreadsheet,,,application,,active
application/vnd.oasis.opendocument.spreadsheet-template,,,application,,active
application/vnd.oasis.opendocument.text,,,application,,active
application/vnd.oasis.opendocument.text-master,,,application,,active
application/vnd.oasis.opendocument.text-template,,,application,,active
application/vnd.oasis.opendocument.text-web,,,application,,active
application/vnd.obn,,,application,,active
application/vnd.ocf+cbor,,,application,,active
application/vnd.oftn.l10n+json,,,application,,active
application/vnd.oipf.contentaccessdownload+xml,,,application,,active
application/vnd.oipf.contentaccessstreaming+xml,,,application,,active
application/vnd.oipf.cspg-hexbinary,,,application,,active
application/vnd.oipf.dae.svg+xml,,,application,,active
application/vnd.oipf.dae.xhtml+xml,,,application,,active
application/vnd.oipf.mippvcontrolmessage+xml,,,application,,active
application/vnd.oipf.pae.gem,,,application,,active
application/vnd.oipf.spdiscovery+xml,,,application,,active
application/vnd.oipf.spdlist+xml,,,application,,active
application/vnd.oipf.ueprofile+xml,,,application,,active
application/vnd.oipf.userprofile+xml,,,application,,active
application/vnd.olpc-sugar,,,application,,active
application/vnd.oma.bcast.associated-procedure-parameter+xml,,,application,,active
application/vnd.oma.bcast.drm-trigger+xml,,,application,,active
application/vnd.oma.bcast.imd+xml,,,application,,active
application/vnd.oma.bcast.ltkm,,,application,,active
application/vnd.oma.bcast.notification+xml,,,application,,active
application/vnd.oma.bcast.provisioningtrigger,,,application,,active
application/vnd.oma.bcast.sgboot,,,application,,active
application/vnd.oma.bcast.sgdd+xml,,,application,,active
application/vnd.oma.bcast.sgdu,,,application,,active
application/vnd.oma.bcast.simple-symbol-container,,,application,,active
application/vnd.oma.bcast.smartcard-trigger+xml,,,application,,active
application/vnd.oma.bcast.sprov+xml,,,application,,active
application/vnd.oma.bcast.stkm,,,application,,active
application/vnd.oma.cab-address-book+xml,,,application,,active
application/vnd.oma.cab-feature-handler+xml,,,application,,active
application/vnd.oma.cab-pcc+xml,,,application,,active
application/vnd.oma.cab-subs-invite+xml,,,application,,active
application/vnd.oma.cab-user-prefs+xml,,,application,,active
application/vnd.oma.dcd,,,application,,active
application/vnd.oma.dcdc,,,application,,active
application/vnd.oma.dd2+xml,,,application,,active
application/vnd.oma.drm.risd+xml,,,application,,active
application/vnd.oma.group-usage-list+xml,,,application,,active
application/vnd.oma.lwm2m+json,,,application,,active
application/vnd.oma.lwm2m+tlv,,,application,,active
application/vnd.oma.pal+xml,,,application,,active
application/vnd.oma.poc.detailed-progress-report+xml,,,application,,active
application/vnd.oma.poc.final-report+xml,,,application,,active
application/vnd.oma.poc.groups+xml,,,application,,active
application/vnd.oma.poc.invocation-descriptor+xml,,,application,,active
application/vnd.oma.poc.optimized-progress-report+xml,,,application,,active
application/vnd.oma.push,,,application,,active
application/vnd.oma.scidm.messages+xml,,,application,,active
application/vnd.oma.xcap-directory+xml,,,application,,active
application/vnd.omads-email+xml,,,application,,active
application/vnd.omads-file+xml,,,application,,active
application/vnd.omads-folder+xml,,,application,,active
application/vnd.omaloc-supl-init,,,application,,active
application/vnd.oma-scws-config,,,application,,active
application/vnd.oma-scws-http-request,,,application,,active
application/vnd.oma-scws-http-response,,,application,,active
application/vnd.onepager,,,application,,active
application/vnd.onepagertamp,,,application,,active
application/vnd.onepagertamx,,,application,,active
application/vnd.onepagertat,,,application,,active
application/vnd.onepagertatp,,,application,,active
application/vnd.onepagertatx,,,application,,active
application/vnd.openblox.game-binary,,,application,,active
application/vnd.openblox.game+xml,,,application,,active
application/vnd.openeye.oeb,,,application,,active
application/vnd.openstreetmap.data+xml,,,application,,active
application/vnd.openxmlformats-officedocument.custom-properties+xml,,,application,,active
application/vnd.openxmlformats-officedocument.customXmlProperties+xml,,,application,,active
application/vnd.openxmlformats-officedocument.drawing+xml,,,application,,active
application/vnd.openxmlformats-officedocument.drawingml.chart+xml,,,application,,active
application/vnd.openxmlformats-officedocument.drawingml.chartshapes+xml,,,application,,active
application/vnd.openxmlformats-officedocument.drawingml.diagramColors+xml,,,application,,active
application/vnd.openxmlformats-officedocument.drawingml.diagramData+xml,,,application,,active
application/vnd.openxmlformats-officedocument.drawingml.diagramLayout+xml,,,application,,active
application/vnd.openxmlformats-officedocument.drawingml.diagramStyle+xml,,,application,,active
application/vnd.openxmlformats-officedocument.extended-properties+xml,,,application,,active
application/vnd.openxmlformats-officedocument.presentationml.commentAuthors+xml,,,application,,active
application/vnd.openxmlformats-officedocument.presentationml.comments+xml,,,application,,active
application/vnd.openxmlformats-officedocument.presentationml.handoutMaster+xml,,,application,,active
application/vnd.openxmlformats-officedocument.presentationml.notesMaster+xml,,,application,,active
application/vnd.openxmlformats-officedocument.presentationml.notesSlide+xml,,,application,,active
application/vnd.openxmlformats-officedocument.presentationml.presentation,,,application,,active
application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml,,,application,,active
application/vnd.openxmlformats-officedocument.presentationml.presProps+xml,,,application,,active
application/vnd.openxmlformats-officedocument.presentationml.slide,,,application,,active
application/vnd.openxmlformats-officedocument.presentationml.slide+xml,,,application,,active
application/vnd.openxmlformats-officedocument.presentationml.slideLayout+xml,,,application,,active
application/vnd.openxmlformats-officedocument.presentationml.slideMaster+xml,,,application,,active
application/vnd.openxmlformats-officedocument.presentationml.slideshow,,,application,,active
application/vnd.openxmlformats-officedocument.presentationml.slideshow.main+xml,,,application,,active
application/vnd.openxmlformats-officedocument.presentationml.slideUpdateInfo+xml,,,application,,active
application/vnd.openxmlformats-officedocument.presentationml.tableStyles+xml,,,application,,active
application/vnd.openxmlformats-officedocument.presentationml.tags+xml,,,application,,active
application/vnd.openxmlformats-officedocument.presentationml.template,,,application,,active
application/vnd.openxmlformats-officedocument.presentationml.template.main+xml,,,application,,active
application/vnd.openxmlformats-officedocument.presentationml.viewProps+xml,,,application,,active
application/vnd.openxmlformats-officedocument.spreadsheetml.calcChain+xml,,,application,,active
application/vnd.openxmlformats-officedocument.spreadsheetml.chartsheet+xml,,,application,,active
application/vnd.openxmlformats-officedocument.spreadsheetml.comments+xml,,,application,,active
application/vnd.openxmlformats-officedocument.spreadsheetml.connections+xml,,,application,,active
application/vnd.openxmlformats-officedocument.spreadsheetml.dialogsheet+xml,,,application,,active
application/vnd.openxmlformats-officedocument.spreadsheetml.externalLink+xml,,,application,,active
application/vnd.openxmlformats-officedocument.spreadsheetml.pivotCacheDefinition+xml,,,application,,active
application/vnd.openxmlformats-officedocument.spreadsheetml.pivotCacheRecords+xml,,,application,,active
application/vnd.openxmlformats-officedocument.spreadsheetml.pivotTable+xml,,,application,,active
application/vnd.openxmlformats-officedocument.spreadsheetml.queryTable+xml,,,application,,active
application/vnd.openxmlformats-officedocument.spreadsheetml.revisionHeaders+xml,,,application,,active
application/vnd.openxmlformats-officedocument.spreadsheetml.revisionLog+xml,,,application,,active
application/vnd.openxmlformats-officedocument.spreadsheetml.sharedStrings+xml,,,application,,active
application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,,,application,,active
application/vnd.openxmlformats-officedocument.spreadsheetml.sheet.main+xml,,,application,,active
application/vnd.openxmlformats-officedocument.spreadsheetml.sheetMetadata+xml,,,application,,active
application/vnd.openxmlformats-officedocument.spreadsheetml.styles+xml,,,application,,active
application/vnd.openxmlformats-officedocument.spreadsheetml.table+xml,,,application,,active
application/vnd.openxmlformats-officedocument.spreadsheetml.tableSingleCells+xml,,,application,,active
application/vnd.openxmlformats-officedocument.spreadsheetml.template,,,application,,active
application/vnd.openxmlformats-officedocument.spreadsheetml.template.main+xml,,,application,,active
application/vnd.openxmlformats-officedocument.spreadsheetml.userNames+xml,,,application,,active
application/vnd.openxmlformats-officedocument.spreadsheetml.volatileDependencies+xml,,,application,,active
application/vnd.openxmlformats-officedocument.spreadsheetml.worksheet+xml,,,application,,active
application/vnd.openxmlformats-officedocument.theme+xml,,,application,,active
application/vnd.openxmlformats-officedocument.themeOverride+xml,,,application,,active
application/vnd.openxmlformats-officedocument.vmlDrawing,,,application,,active
application/vnd.openxmlformats-officedocument.wordprocessingml.comments+xml,,,application,,active
application/vnd.openxmlformats-officedocument.wordprocessingml.document,,,application,,active
application/vnd.openxmlformats-officedocument.wordprocessingml.document.glossary+xml,,,application,,active
application/vnd.openxmlformats-officedocument.wordprocessingml.document.main+xml,,,application,,active
application/vnd.openxmlformats-officedocument.wordprocessingml.endnotes+xml,,,application,,active
application/vnd.openxmlformats-officedocument.wordprocessingml.fontTable+xml,,,application,,active
application/vnd.openxmlformats-officedocument.wordprocessingml.footer+xml,,,application,,active
application/vnd.openxmlformats-officedocument.wordprocessingml.footnotes+xml,,,application,,active
application/vnd.openxmlformats-officedocument.wordprocessingml.numbering+xml,,,application,,active
application/vnd.openxmlformats-officedocument.wordprocessingml.settings+xml,,,application,,active
application/vnd.openxmlformats-officedocument.wordprocessingml.styles+xml,,,application,,active
application/vnd.openxmlformats-officedocument.wordprocessingml.template,,,application,,active
application/vnd.openxmlformats-officedocument.wordprocessingml.template.main+xml,,,application,,active
application/vnd.openxmlformats-officedocument.wordprocessingml.webSettings+xml,,,application,,active
application/vnd.openxmlformats-package.core-properties+xml,,,application,,active
application/vnd.openxmlformats-package.digital-signature-xmlsignature+xml,,,application,,active
application/vnd.openxmlformats-package.relationships+xml,,,application,,active
application/vnd.oracle.resource+json,,,application,,active
application/vnd.orange.indata,,,application,,active
application/vnd.osa.netdeploy,,,application,,active
application/vnd.osgeo.mapguide.package,,,application,,active
application/vnd.osgi.bundle,,,application,,active
application/vnd.osgi.dp,,,application,,active
application/vnd.osgi.subsystem,,,application,,active
application/vnd.otps.ct-kip+xml,,,application,,active
application/vnd.oxli.countgraph,,,application,,active
application/vnd.pagerduty+json,,,application,,active
application/vnd.palm,,,application,,active
application/vnd.panoply,,,application,,active
application/vnd.paos.xml,,,application,,active
application/vnd.pawaafile,,,application,,active
application/vnd.pcos,,,application,,active
application/vnd.pg.format,,,application,,active
application/vnd.pg.osasli,,,application,,active
application/vnd.piaccess.application-licence,,,application,,active
application/vnd.picsel,,,application,,active
application/vnd.pmi.widget,,,application,,active
application/vnd.poc.group-advertisement+xml,,,application,,active
application/vnd.pocketlearn,,,application,,active
application/vnd.powerbuilder6,,,application,,active
application/vnd.powerbuilder6-s,,,application,,active
application/vnd.powerbuilder7,,,application,,active
application/vnd.powerbuilder75,,,application,,active
application/vnd.powerbuilder75-s,,,application,,active
application/vnd.powerbuilder7-s,,,application,,active
application/vnd.preminet,,,application,,active
application/vnd.previewsystems.box,,,application,,active
application/vnd.proteus.magazine,,,application,,active
application/vnd.publishare-delta-tree,,,application,,active
application/vnd.pvi.ptid1,,,application,,active
application/vnd.pwg-multiplexed,,,application,,active
application/vnd.pwg-xhtml-print+xml,,,application,,active
application/vnd.qualcomm.brew-app-res,,,application,,active
application/vnd.quarantainenet,,,application,,active
application/vnd.Quark.QuarkXPress,,,application,,active
application/vnd.quobject-quoxdocument,,,application,,active
application/vnd.radisys.moml+xml,,,application,,active
application/vnd.radisys.msml-audit-conf+xml,,,application,,active
application/vnd.radisys.msml-audit-conn+xml,,,application,,active
application/vnd.radisys.msml-audit-dialog+xml,,,application,,active
application/vnd.radisys.msml-audit-stream+xml,,,application,,active
application/vnd.radisys.msml-audit+xml,,,application,,active
application/vnd.radisys.msml-conf+xml,,,application,,active
application/vnd.radisys.msml-dialog-base+xml,,,application,,active
application/vnd.radisys.msml-dialog-fax-detect+xml,,,application,,active
application/vnd.radisys.msml-dialog-fax-sendrecv+xml,,,application,,active
application/vnd.radisys.msml-dialog-group+xml,,,application,,active
application/vnd.radisys.msml-dialog-speech+xml,,,application,,active
application/vnd.radisys.msml-dialog-transform+xml,,,application,,active
application/vnd.radisys.msml-dialog+xml,,,application,,active
application/vnd.radisys.msml+xml,,,application,,active
application/vnd.rainstor.data,,,application,,active
application/vnd.rapid,,,application,,active
application/vnd.rar,,,application,,active
application/vnd.realvnc.bed,,,application,,active
application/vnd.recordare.musicxml,,,application,,active
application/vnd.recordare.musicxml+xml,,,application,,active
application/vnd.RenLearn.rlprint,,,application,,active
application/vnd.rig.cryptonote,,,application,,active
application/vnd.route66.link66+xml,,,application,,active
application/vnd.rs-274x,,,application,,active
application/vnd.ruckus.download,,,application,,active
application/vnd.s3sms,,,application,,active
application/vnd.sailingtracker.track,,,application,,active
application/vnd.sbm.cid,,,application,,active
application/vnd.sbm.mid2,,,application,,active
application/vnd.scribus,,,application,,active
application/vnd.sealed.3df,,,application,,active
application/vnd.sealed.csf,,,application,,active
application/vnd.sealed.doc,,,application,,active
application/vnd.sealed.eml,,,application,,active
application/vnd.sealed.mht,,,application,,active
application/vnd.sealed.net,,,application,,active
application/vnd.sealed.ppt,,,application,,active
application/vnd.sealed.tiff,,,application,,active
application/vnd.sealed.xls,,,application,,active
application/vnd.sealedmedia.softseal.html,,,application,,active
application/vnd.sealedmedia.softseal.pdf,,,application,,active
application/vnd.seemail,,,application,,active
application/vnd.sema,,,application,,active
application/vnd.semd,,,application,,active
application/vnd.semf,,,application,,active
application/vnd.shana.informed.formdata,,,application,,active
application/vnd.shana.informed.formtemplate,,,application,,active
application/vnd.shana.informed.interchange,,,application,,active
application/vnd.shana.informed.package,,,application,,active
application/vnd.sigrok.session,,,application,,active
application/vnd.SimTech-MindMapper,,,application,,active
application/vnd.siren+json,,,application,,active
application/vnd.smaf,,,application,,active
application/vnd.smart.notebook,,,application,,active
application/vnd.smart.teacher,,,application,,active
application/vnd.software602.filler.form+xml,,,application,,active
application/vnd.software602.filler.form-xml-zip,,,application,,active
application/vnd.solent.sdkm+xml,,,application,,active
application/vnd.spotfire.dxp,,,application,,active
application/vnd.spotfire.sfs,,,application,,active
application/vnd.sss-cod,,,application,,active
application/vnd.sss-dtf,,,application,,active
application/vnd.sss-ntf,,,application,,active
application/vnd.stepmania.package,,,application,,active
application/vnd.stepmania.stepchart,,,application,,active
application/vnd.street-stream,,,application,,active
application/vnd.sun.wadl+xml,,,application,,active
application/vnd.sus-calendar,,,application,,active
application/vnd.svd,,,application,,active
application/vnd.swiftview-ics,,,application,,active
application/vnd.syncml.dm.notification,,,application,,active
application/vnd.syncml.dmddf+xml,,,application,,active
application/vnd.syncml.dmtnds+wbxml,,,application,,active
application/vnd.syncml.dmtnds+xml,,,application,,active
application/vnd.syncml.dmddf+wbxml,,,application,,active
application/vnd.syncml.dm+wbxml,,,application,,active
application/vnd.syncml.dm+xml,,,application,,active
application/vnd.syncml.ds.notification,,,application,,active
application/vnd.syncml+xml,,,application,,active
application/vnd.tableschema+json,,,application,,active
application/vnd.tao.intent-module-archive,,,application,,active
application/vnd.tcpdump.pcap,,,application,,active
application/vnd.tml,,,application,,active
application/vnd.tmd.mediaflex.api+xml,,,application,,active
application/vnd.tmobile-livetv,,,application,,active
application/vnd.tri.onesource,,,application,,active
application/vnd.trid.tpt,,,application,,active
application/vnd.triscape.mxs,,,application,,active
application/vnd.trueapp,,,application,,active
application/vnd.truedoc,,,application,,active
application/vnd.ubisoft.webplayer,,,application,,active
application/vnd.ufdl,,,application,,active
application/vnd.uiq.theme,,,application,,active
application/vnd.umajin,,,application,,active
application/vnd.unity,,,application,,active
application/vnd.uoml+xml,,,application,,active
application/vnd.uplanet.alert,,,application,,active
application/vnd.uplanet.alert-wbxml,,,application,,active
application/vnd.uplanet.bearer-choice,,,application,,active
application/vnd.uplanet.bearer-choice-wbxml,,,application,,active
application/vnd.uplanet.cacheop,,,application,,active
application/vnd.uplanet.cacheop-wbxml,,,application,,active
application/vnd.uplanet.channel,,,application,,active
application/vnd.uplanet.channel-wbxml,,,application,,active
application/vnd.uplanet.list,,,application,,active
application/vnd.uplanet.listcmd,,,application,,active
application/vnd.uplanet.listcmd-wbxml,,,application,,active
application/vnd.uplanet.list-wbxml,,,application,,active
application/vnd.uri-map,,,application,,active
application/vnd.uplanet.signal,,,application,,active
application/vnd.valve.source.material,,,application,,active
application/vnd.vcx,,,application,,active
application/vnd.vd-study,,,application,,active
application/vnd.vectorworks,,,application,,active
application/vnd.vel+json,,,application,,active
application/vnd.verimatrix.vcas,,,application,,active
application/vnd.vidsoft.vidconference,,,application,,active
application/vnd.visio,,,application,,active
application/vnd.visionary,,,application,,active
application/vnd.vividence.scriptfile,,,application,,active
application/vnd.vsf,,,application,,active
application/vnd.wap.sic,,,application,,active
application/vnd.wap.slc,,,application,,active
application/vnd.wap.wbxml,,,application,,active
application/vnd.wap.wmlc,,,application,,active
application/vnd.wap.wmlscriptc,,,application,,active
application/vnd.webturbo,,,application,,active
application/vnd.wfa.p2p,,,application,,active
application/vnd.wfa.wsc,,,application,,active
application/vnd.windows.devicepairing,,,application,,active
application/vnd.wmc,,,application,,active
application/vnd.wmf.bootstrap,,,application,,active
application/vnd.wolfram.mathematica,,,application,,active
application/vnd.wolfram.mathematica.package,,,application,,active
application/vnd.wolfram.player,,,application,,active
application/vnd.wordperfect,,,application,,active
application/vnd.wqd,,,application,,active
application/vnd.wrq-hp3000-labelled,,,application,,active
application/vnd.wt.stf,,,application,,active
application/vnd.wv.csp+xml,,,application,,active
application/vnd.wv.csp+wbxml,,,application,,active
application/vnd.wv.ssp+xml,,,application,,active
application/vnd.xacml+json,,,application,,active
application/vnd.xara,,,application,,active
application/vnd.xfdl,,,application,,active
application/vnd.xfdl.webform,,,application,,active
application/vnd.xmi+xml,,,application,,active
application/vnd.xmpie.cpkg,,,application,,active
application/vnd.xmpie.dpkg,,,application,,active
application/vnd.xmpie.plan,,,application,,active
application/vnd.xmpie.ppkg,,,application,,active
application/vnd.xmpie.xlim,,,application,,active
application/vnd.yamaha.hv-dic,,,application,,active
application/vnd.yamaha.hv-script,,,application,,active
application/vnd.yamaha.hv-voice,,,application,,active
application/vnd.yamaha.openscoreformat.osfpvg+xml,,,application,,active
application/vnd.yamaha.openscoreformat,,,application,,active
application/vnd.yamaha.remote-setup,,,application,,active
application/vnd.yamaha.smaf-audio,,,application,,active
application/vnd.yamaha.smaf-phrase,,,application,,active
application/vnd.yamaha.through-ngn,,,application,,active
application/vnd.yamaha.tunnel-udpencap,,,application,,active
application/vnd.yaoweme,,,application,,active
application/vnd.yellowriver-custom-menu,,,application,,active
application/vnd.zul,,,application,,active
application/vnd.zzazz.deck+xml,,,application,,active
application/voicexml+xml,,,application,,active
application/vq-rtcpxr,,,application,,active
application/watcherinfo+xml,,,application,,active
application/whoispp-query,,,application,,active
application/whoispp-response,,,application,,active
application/widget,,,application,,active
application/wita,,,application,,active
application/wordperfect5.1,,,application,,active
application/wsdl+xml,,,application,,active
application/wspolicy+xml,,,application,,active
application/x-www-form-urlencoded,,,application,,active
application/x400-bp,,,application,,active
application/xacml+xml,,,application,,active
application/xcap-att+xml,,,application,,active
application/xcap-caps+xml,,,application,,active
application/xcap-diff+xml,,,application,,active
application/xcap-el+xml,,,application,,active
application/xcap-error+xml,,,application,,active
application/xcap-ns+xml,,,application,,active
application/xcon-conference-info-diff+xml,,,application,,active
application/xcon-conference-info+xml,,,application,,active
application/xenc+xml,,,application,,active
application/xhtml-voice+xml,,,application,,withdrawn
application/xhtml+xml,,,application,,active
application/xml,,,application,,active
application/xml-dtd,,,application,,active
application/xml-external-parsed-entity,,,application,,active
application/xml-patch+xml,,,application,,active
application/xmpp+xml,,,application,,active
application/xop+xml,,,application,,active
application/xslt+xml,,,application,,active
application/xv+xml,,,application,,active
application/yang,,,application,,active
application/yang-data+json,,,application,,active
application/yang-data+xml,,,application,,active
application/yang-patch+json,,,application,,active
application/yang-patch+xml,,,application,,active
application/yin+xml,,,application,,active
application/zip,,,application,,active
application/zlib,,,application,,active
audio/1d-interleaved-parityfec,,,audio,,active
audio/32kadpcm,,,audio,,active
audio/3gpp,,,audio,,active
audio/3gpp2,,,audio,,active
audio/ac3,,,audio,,active
audio/AMR,,,audio,,active
audio/AMR-WB,,,audio,,active
audio/amr-wb+,,,audio,,active
audio/aptx,,,audio,,active
audio/asc,,,audio,,active
audio/ATRAC-ADVANCED-LOSSLESS,,,audio,,active
audio/ATRAC-X,,,audio,,active
audio/ATRAC3,,,audio,,active
audio/basic,,,audio,,active
audio/BV16,,,audio,,active
audio/BV32,,,audio,,active
audio/clearmode,,,audio,,active
audio/CN,,,audio,,active
audio/DAT12,,,audio,,active
audio/dls,,,audio,,active
audio/dsr-es201108,,,audio,,active
audio/dsr-es202050,,,audio,,active
audio/dsr-es202211,,,audio,,active
audio/dsr-es202212,,,audio,,active
audio/DV,,,audio,,active
audio/DVI4,,,audio,,active
audio/eac3,,,audio,,active
audio/encaprtp,,,audio,,active
audio/EVRC,,,audio,,active
audio/EVRC-QCP,,,audio,,active
audio/EVRC0,,,audio,,active
audio/EVRC1,,,audio,,active
audio/EVRCB,,,audio,,active
audio/EVRCB0,,,audio,,active
audio/EVRCB1,,,audio,,active
audio/EVRCNW,,,audio,,active
audio/EVRCNW0,,,audio,,active
audio/EVRCNW1,,,audio,,active
audio/EVRCWB,,,audio,,active
audio/EVRCWB0,,,audio,,active
audio/EVRCWB1,,,audio,,active
audio/EVS,,,audio,,active
audio/example,,,audio,,active
audio/fwdred,,,audio,,active
audio/G711-0,,,audio,,active
audio/G719,,,audio,,active
audio/G7221,,,audio,,active
audio/G722,,,audio,,active
audio/G723,,,audio,,active
audio/G726-16,,,audio,,active
audio/G726-24,,,audio,,active
audio/G726-32,,,audio,,active
audio/G726-40,,,audio,,active
audio/G728,,,audio,,active
audio/G729,,,audio,,active
audio/G7291,,,audio,,active
audio/G729D,,,audio,,active
