code,name,description,category,url,status
1,Free standing technical cooperation,Free standing technical cooperation (Col 24 in CRS++ Reporting format),,,active
2,Programme-based approach,Programme-based approach (Col 25 in CRS++ Reporting format),,,active
3,Investment project,Investment project (Col 26 in CRS++ Reporting format),,,active
4,Associated financing,Associated financing (Col 27 in CRS++ Reporting format),,,active
