code,name,description,category,url,status
41109,International Research and Training Institute for the Advancement of Women,,41000,,withdrawn
41110,Programme commun des Nations Unies sur le VIH/SIDA,,41000,,active
41111,Fonds d’équipement des Nations Unies,,41000,,active
41112,Conférence des Nations Unies sur le commerce et le développement,,41000,,active
41114,Programme des Nations Unies pour le développement,,41000,,active
41116,Programme des Nations Unies pour l'environnement,,41000,,active
41119,Fonds des Nations Unies pour la population,,41000,,withdrawn
41120,Programme des Nations Unies pour les établissements humains,,41000,,withdrawn
41121,Haut Commissariat des Nations Unies pour les réfugiés,,41000,,active
41122,Fonds des Nations Unies pour l'enfance,,41000,,active
41123,Organisation des Nations Unies pour le développement industriel,,41000,,active
41124,United Nations Development Fund for Women,,41000,,withdrawn
41125,Institut des Nations Unies pour la formation et la recherche,,41000,,active
41126,Service de l'action antimines des Nations Unies,,41000,,active
41127,Bureau des Nations Unies pour la coordination de l'assistance humanitaire,,41000,,withdrawn
41128,Office des Nations Unies contre la drogue et le crime,,41000,,withdrawn
41129,Institut de recherche des Nations Unies pour le développement social,,41000,,withdrawn
41130,Office de secours et de travaux des Nations Unies pour les réfugiés de Palestine dans le Proche-Orient,,41000,,withdrawn
41131,Ecole des cadres du système des Nations Unies,,41000,,withdrawn
41132,Comité permanent de la nutrition du système des Nations Unies,,41000,,active
41133,Initiative spéciale des Nations Unies pour l'Afrique,,41000,,active
41134,Université des Nations Unies (y compris le Fonds de dotation),,41000,,active
41135,Programme des volontaires des Nations Unies,,41000,,active
41136,Fonds de contributions voluntaires des Nations Unies pour les handicapés,,41000,,active
41137,Fonds de contributions volontaires des Nations Unies pour la coopération technique dans le domaine des droits de l'homme,,41000,,active
41138,Fonds de contributions volontaires des Nations Unies pour les victimes de la torture,,41000,,withdrawn
41140,Programme alimentaire mondial,,41000,,active
41141,Fonds des Nations Unies pour la consolidation de la paix (Guichet deux: contributions réservées),,41000,,active
41142,Fonds des Nations Unies pour la démocratie,,41000,,active
41143,Organisation mondiale de la santé - compte de contributions volontaires sans objet désigné,,41000,,active
41144,Organisation internationale du Travail - Compte supplémentaire du budget ordinaire,,41000,,active
41145,Organisation maritime internationale - Programme intégré de coopération technique,,41000,,active
41146,Entité des Nations Unies pour l'égalité des sexes et l'autonomisation de la femme,,41000,,active
