code,name,description,category,url,status
1,Annual,The loan has 1 repayment per year,,,active
2,Semi-annual,The loan has 2 repayments per year,,,active
4,Quarterly,The loan has 4 repayments per year,,,active
12,Monthly,"The loan has 12, monthly repayments per year",,,active
